Name	Set	ImageFile	Type	Stage	HP	Weakness	Resistance	RetreatCost	Rarity	Text
Piplup (P8)	P8	P8_015	Water	Basic	60	Lightning +10		1	Common	[-] Peck: 10 damage. | [W][C] Water Splash: 20+ damage. Flip a coin. If heads, this attack does 20 damage plus 10 more damage.
Riolu (P8)	P8	P8_016	Fighting	Basic	50	Psychic +10		1	Common	Poke-Body: Inner Focus. Riolu can't be Paralyzed. | [F] Quick Attack: 10+ damage. Flip a coin. If heads, this attack does 10 damage plus 10 more damage.
Turtwig (P8)	P8	P8_017	Grass	Basic	60	Fire +10	Water -20	2	Common	[-] Tackle: 10 damage. | [G] Razor Leaf: 20 damage.
Garchomp (P9)	P9	P9_001	Colorless	Stage 2 - Gabite	130	Colorless +30		0	Rare	[C] Dragon Rage: 80 damage. Flip 2 coins. If either of them is tails, this attack does nothing. | [C][C][C] Jet Sword: 100 damage. Discard 2 Energy attached to Garchomp and this attack does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Manaphy (P9)	P9	P9_002	Water	Basic	70	Lightning +20		1	Rare	[W] Dive. Look at the top 7 cards of your deck, choose 1 of them, and put it into your hand. Put the other cards back on top of your deck. Shuffle your deck afterward. | [W] Water Glow. Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) Remove from Manaphy the number of damage counters equal to the damage you did to that Pokemon.
Raichu (P9)	P9	P9_003	Lightning	Stage 1 - Pikachu	90	Fighting +20	Metal -20	1	Rare	[C][C] Slam: 30x damage. Flip 2 coins. This attack does 30 damage times the number of heads. | [L][L][L] High Volt: 60 damage. If Raichu evolved from Pikachu during this turn, this attack's base damage is 100 instead of 60.
Regigigas (P9)	P9	P9_004	Colorless	Basic	100	Fighting x2		4	Rare	[C][C][C] Body Slam: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | [C][C][C][C] Double Stomp: 50+ damage. Flip 2 coins. This attack does 50 damage plus 20 damage for heads.
Rotom (P9)	P9	P9_005	Lightning	Basic	70	Darkness +20	Colorless -20	1	Rare	Poke-Power: Type Shift. Once during your turn (before your attack, you may use this power. Rotom's type is [P] until the end of your turn. | [P][C] Poltergeist: 30+ damage. Look at your opponent's hand. This attack does 30 damage plus 10 more damage for each Trainer, Supporter, and Stadium card in your opponent's hand.
Buizel (P9)	P9	P9_006	Water	Basic	60	Lightning +10		1	Uncommon	[W] Whirlpool. Flip a coin. If heads, discard an Energy attached to the Defending Pokemon. | [W][W] Super Fast: 30 damage. If you have Pachirisu in play, flip a coin. If heads, prevent all effects of an attack, including damage, done to Buizel during your opponent's next turn.
Croagunk (P9)	P9	P9_007	Psychic	Basic	60	Psychic +10		2	Uncommon	[C] Knock Off. Flip a coin. If heads, choose 1 card from your opponent's hand without looking and discard it. | [P][P] Nimble: 30 damage. If you have Turtwig in play, remove from Croagunk the number of damage counters equal to the damage you did to the Defending Pokemon.
Gabite (P9)	P9	P9_008	Colorless	Stage 1 - Gible	80	Colorless +20		1	Uncommon	[C] Burrow. Flip a coin. If heads, prevent all damage done to Gabite by attacks during your opponent's next turn. | [C][C][C] Distored Wave: 60 damage. Before doing damage, remove 2 damage counters from the Defending Pokemon.
Lopunny (P9)	P9	P9_009	Colorless	Stage 1 - Buneary	80	Fighting +20		1	Uncommon	[C][C] Jump Kick: 20 damage. Does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | [C][C][C] Jazzed: 50 damage. If Lopunny evolved from Buneary during this turn, remove all damage counters from Lopunny.
Pachirisu (P9)	P9	P9_010	Lightning	Basic	70	Fighting +20	Metal -20	1	Uncommon	[L] Thunder Wave: 10 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | [L][C] Poison Berry: 20+ damage. If you have Croagunk in play, this attack does 20 damage plus 20 more damage and the Defending Pokemon is now Poisoned.
Pichu (P9)	P9	P9_011	Lightning	Basic	40	Fighting +10	Metal -20	1	Uncommon	Poke-Power: Baby Evolution. Once during your turn (before your attack), you may put Pikachu from your hand onto Pichu (this counts as evolving Pichu) and remove all damage counters from Pichu. | [-] Find a Friend. Flip a coin. If heads, search your deck for a Pokemon, show it to your opponent, and put it into your hand. Shuffle your deck afterward.
Buneary (P9)	P9	P9_012	Colorless	Basic	50	Fighting +10		1	Common	[C] Dizzy Punch: 10x damage. Flip 2 coins. This attack does 10 damage times the number of heads. | [C][C] Defense Curl. Flip a coin. If heads, prevent all damage done to Buneary by attacks during your opponent's next turn.
Chimchar (P9)	P9	P9_013	Fire	Basic	40	Water +10		1	Common	[R] Serial Swipes: 10x damage. Flip 4 coins. This attack does 10 damage times the number of heads. | [R][C][C] Sleepy: 40+ damage If you have Piplup in play, this attack does 40 damage plus 20 more damage and the Defending Pokemon is now Asleep.
Gible (P9)	P9	P9_014	Colorless	Basic	50	Colorless +10		1	Common	[C] Push Down: 10 damage. Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.
Pikachu (P9)	P9	P9_015	Lightning	Basic	60	Fighting +10	Metal -20	1	Common	[C] Growl. During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 20 (before applying Weakness and Resistance). | [L][C][C] Numb: 30 damage. If Pikachu evolved from Pichu during this turn, the Defending Pokemon is now Paralyzed.
Piplup (P9)	P9	P9_016	Water	Basic	50	Lightning +10		1	Common	[W] Water Sport: 10+ damage. If Piplup has less Energy attached to it than the Defending Pokemon, this attack does 10 damage plus more 10 more damage. | [W][C][C] Wavelet: 40 damage. If you have Buizel in play, this attack does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Turtwig (P9)	P9	P9_017	Grass	Basic	60	Fire +10	Water -20	2	Common	[G] Absorb: 10 damage. Remove 1 damage counter from Turtwig. | [G][C][C] Parboil: 40+ damage. If you have Chimchar in play, this attack does 40 damage plus 20 more damage and the Defending Pokemon is now Burned.
Electabuzz (BG)	BG	BG_001	Lightning	Basic	70	Fighting x2		2	Promo	[L] Thundershock: 10 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | [L][C] Thunderpunch: 30+ damage. Flip a coin. If heads, this attack does 30 damage plus 10 more damage, if tails, the attack does 30 damage and Electabuzz does 10 damage to itself.
Hitmonchan (BG)	BG	BG_002	Fighting	Basic	60	Psychic x2		2	Promo	[F] Jab: 20 damage. | [F][F][C] Special Punch: 40 damage.
Professor Elm (BG)	BG	BG_003		Trainer					Promo	Shuffle your hand into your deck. Then, draw 7 cards. You can't play any more Trainer cards this turn.
Rocket's Scizor (BG)	BG	BG_004	Metal	Basic	60	Fire x2	Grass -30	2	Promo	[C] Focus. During your next turn, Rocket's Scizor's Agility attack's damage is doubled. | [M][C][C] Agility: 20 damage. Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Rocket's Scizor.
Rocket's Sneasel (BG)	BG	BG_005	Darkness	Basic	60	Fighting x2	Psychic -30	1	Promo	[D] Entrap: The Defending Pokemon can't retreat during your opponent's next turn. | [C][C] Continuous Scratch: 10x damage. Flip 4 coins. This attack does 10 damage times the number of heads.
Dark Ivysaur (BG)	BG	BG_006	Grass	Stage 1 - Bulbasaur	50	Fire x2		2	Promo	Poke-Body: Vine Pull. Once during your turn when Dark Ivysaur retreats, choose 1 of your opponent's Benched Pokemon and switch it with his or her Active Pokemon. | [G][G] Fury Strikes. Your opponent puts 3 markers onto his or her Pokemon (divided as he or she chooses). (More than 1 marker can be put on the same Pokemon.) Then, this attack does 10 damage to each Pokemon for each marker on it. Don't apply Weakness and Resistance. Remove the markers at the end of the turn.
Dark Venusaur (BG)	BG	BG_007	Grass	Stage 2 - Dark Ivysaur	70	Fire x2		2	Promo	[G][G][G] Horrid Pollen: 30 damage. Flip 2 coins. If 1 is heads, the Defending Pokemon is now Asleep and Poisoned. If both are heads, the Defending Pokemon is now Confused and Poisoned. If both are tails, the Defending Pokemon is now Paralyzed and Poisoned.
Rocket's Mewtwo (BG)	BG	BG_008	Psychic	Basic	70	Psychic x2		2	Promo	[P] Juxtapose. Flip a coin. If heads, switch the number of damage counters on Rocket's Mewtwo with the number of damage counters on the Defending Pokemon (even if it would Knock Out either Pokemon). (It's okay if 1 of the Pokemon has no damage counters on it.) | [P][P] Hypnoblast: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Asleep. | [P][P][P][C] Psyburn: 60 damage.
Rocket's Hitmonchan (BG)	BG	BG_009	Fighting	Basic	60	Psychic x2		1	Promo	[F] Crosscounter. If an attack does damage to Rocket's Hitmonchan during your opponent's next turn (even if Rocket's Hitmonchan is Knocked Out), flip a coin. If heads, Rocket's Hitmonchan attacks your opponent's Active Pokemon for double that amount of damage. (If Rocket's Hitmonchan takes 20 damage, it does 40 damage to that Pokemon.) | [F][F][C] Magnum Punch: 50 damage.
Turtwig (DPBSP)	DPBSP	DPBSP_001	Grass	Basic	60	Fire +10	Water -20	2	Promo	[-] Tackle: 10 damage. | [G] Razor Leaf: 20 damage.
Chimchar (DPBSP)	DPBSP	DPBSP_002	Fire	Basic	50	Water +10		1	Promo	[-] Scratch: 10 damage. | [R][C] Ember: 30 damage. Flip a coin. If tails, discard a [R] Energy attached to Chimchar.
Piplup (DPBSP)	DPBSP	DPBSP_003	Water	Basic	60	Lightning +10		1	Promo	[-] Peck: 10 damage. | [W][C] Water Splash: 20+ damage. Flip a coin. If heads, this attack does 20 damage plus 10 more damage.
Pachirisu (DPBSP)	DPBSP	DPBSP_004	Lightning	Basic	70	Fighting +20	Metal -20	1	Promo	[C] Minor Errand-Running: Search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. | [L] Thunder Jolt: 20 damage. Flip a coin. If tails, Pachirisu does 10 damage to itself.
Tropical Wind (DPBSP-1)	DPBSP	DPBSP_005		Trainer					Promo	Flip a coin. If heads, remove 2 damage counters from each Active Pokemon (remove 1 damage counter if a Pokemon has only 1). If tails, each Active Pokemon is now Asleep.
Buneary (DPBSP)	DPBSP	DPBSP_006	Colorless	Basic	50	Fighting +10		1	Promo	[C] Splash: 10 damage. | [C][C] Jump Kick: 10 damage. Does 10 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Cranidos (DPBSP)	DPBSP	DPBSP_007	Fighting	Stage 1 - Skull Fossil	70	Grass +20		1	Promo	[C] Headbutt: 20 damage. | [F][C] Steamroll: 30 damage. Does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Shieldon (DPBSP)	DPBSP	DPBSP_008	Metal	Stage 1 - Armor Fossil	80	Fire +20	Psychic -20	2	Promo	[M][C] Hard Face: 20 damage. During your opponent's next turn, any damage done to Shieldon by attacks is reduced by 20 (after applying Weakness and Resistance). | [M][C][C] Shield Attack: 40+ damage. Flip a coin. If heads, this attack does 40 damage plus 20 more damage.
Torterra LV.X (DPBSP)	DPBSP	DPBSP_009	Grass	Level-Up - Torterra	160	Fire +30		4	Promo	Poke-Power: Forest Murmurs. Once during your turn (before your attack), if you have more Prize cards left than your opponent, you may choose 1 of your opponent's Benched Pokemon and switch it with 1 of the Defending Pokemon. This power can't be used if Torterra is affected by a Special Condition. | [G][G][G][C] Vigorous Dash: 100 damage. Does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) Torterra does 30 damage to itself. | Put this card onto your Active Torterra. Torterra LV.X can use any attack, Poke-Power, or Poke-Body from its previous Level.
Infernape LV.X (DPBSP)	DPBSP	DPBSP_010	Fire	Level-Up - Infernape	120	Water +30		0	Promo	Poke-Power: Burning Head. Once during your turn (before your attack), you may look at the top 3 cards of your deck, choose 1 of them, and put it into your hand. Discard the other 2 cards. This power can't be used if Infernape is affected by a Special Condition. | [R][R] Flare Up: 150 damage. Search your discard pile for 8 [R] Energy cards, show them to your opponent, and shuffle them into your deck. (This attack does nothing if you don't have 8 [R] Energy cards in your discard pile.) | Put this card onto your Active Infernape. Infernape LV.X can use any attack, Poke-Power, or Poke-Body from its previous Level.
Empoleon LV.X (DPBSP)	DPBSP	DPBSP_011	Water	Level-Up - Empoleon	140	Lightning +30		2	Promo	Poke-Power: Supreme Command. Once during your turn (before your attack), you may choose up to 2 cards from your opponent's hand without looking and put them face down next to the Defending Pokemon. (These cards are not in play or in your opponent's hand.) At the end of your opponent's next turn, return those cards to your opponent's hand. This power can't be used if Empoleon is affected by a Special Condition. | [W][W][W] Hydro Impact: Choose 1 of your opponent's Pokemon. This attack does 80 damage to that Pokemon (Don't apply Weakness and Resistance for Benched Pokemon.) Empoleon can't attack during your next turn. | Put this card onto your Active Empoleon. Empoleon LV.X can use any attack, Poke-Power, or Poke-Body from its previous Level.
Lucario LV.X (DPBSP)	DPBSP	DPBSP_012	Fighting	Level-Up - Lucario	110	Psychic x2		1	Promo	Poke-Power: Stance. Once during your turn (before your attack), when you put Lucario LV.X from your hand onto your Active Lucario, you may use this power. Prevent all effects of an attack, including damage, done to Lucario during your opponent's next turn. (If Lucario is no longer your Active Pokemon, this effect ends.) | [F][F][C] Close Combat: 80 damage. During your opponent's next turn, any damage done to Lucario by attacks is increased by 30 (after applying Weakness and Resistance). | Put this card onto your Active Lucario. Lucario LV.X can use any attack, Poke-Power, or Poke-Body from its previous Level.
Buizel (DPBSP)	DPBSP	DPBSP_013	Water	Basic	60	Lightning +10		1	Promo	[W] Splash About: 10+ damage. If Buizel has less Energy attached to it than the Defending Pokemon, this attack does 10 damage plus 10 more damage.
Chatot (DPBSP)	DPBSP	DPBSP_014	Colorless	Basic	60	Lightning +10	Fighting -20	1	Promo	[C] Me First: Draw a card. | [C] Tone-Deaf: 10 damage. Flip a coin. If heads, the Defending Pokemon is now Confused.
Shinx (DPBSP)	DPBSP	DPBSP_015	Lightning	Basic	60	Fighting +10	Metal -20	1	Promo	[L] Spark: 10 damage. Does 10 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Pikachu (DPBSP)	DPBSP	DPBSP_016	Lightning	Basic	60	Fighting +10	Metal -20	1	Promo	Poke-Power: Electro Recycle. Once during your turn (before your attack), if Pichu is anywhere under Pikachu, you may search your discard pile for a [L] Energy card, show it to your opponent, and put it into your hand. This power can't be used if Pikachu is affected by a Special Condition. | [L][C] BikaBika: 20+ damage. Flip a coin. If heads, this attack does 20 damage plus 10 more damage.
Dialga LV.X (DPBSP-1)	DPBSP	DPBSP_017	Metal	Level-Up - Dialga	110	Fire x2	Psychic -20	2	Promo	Poke-Power: Time Skip. Once during your turn (before your attack), you may have your opponent flip 2 coins. If both of them are heads, your turn ends. If both of them are tails, after your opponent draws a card at the beginning of his or her next turn, his or her turn ends. This power can't be used if Dialga is affected by a Special Condition. | [M][M][C][C] Metal Flash: 80 damage. During your next turn, Dialga can't use Metal Flash. | Put this card onto your Active Dialga. Dialga LV.X can use any attack, Poke-Power, or Poke-Body from its previous level.
Palkia LV.X (DPBSP)	DPBSP	DPBSP_018	Water	Level-Up - Palkia	120	Lightning x2		3	Promo	Poke-Power: Restructure. Once during your turn (before your attack), you may have your opponent switch 1 of your Active Pokemon with 1 of your Bench Pokemon. Then, you switch 1 of the Defending Pokemon with 1 of your opponent's Benched Pokemon. This power can't be used if Palkia is affected by a Special Condition. | [W][W][W] Hydro Reflect: 60 damage. You may move all Energy cards attached to Palkia to your Benched Pokemon in any way you like (Ignore this effect if you don't have any Benched Pokemon.) | Put this card onto your Active Palkia. Palkia LV.X can use any attack, Poke-Power, or Poke-Body from its previous level.
